id,codorigem,munorigem,coddest,mundest,VAR01
796,1505437,OURILÂNDIA DO NORTE,1504208,Marabá,1
16069,4213807,PRAIA GRANDE,4201406,ARARANGUÁ,3
14857,4124509,SANTO INÁCIO,4105904,Colorado,3
8862,3165537,SARZEDO,3106200,Belo Horizonte,1
4816,2500304,Alagoa Grande,2507507,João Pessoa,3
19615,5217401,Pires do Rio,5204508,Caldas Novas,1
7079,2910727,Eunápolis,2910727,Eunápolis,7
20352,1100205,Porto Velho,5300108,Brasília,5
8054,2932002,Uauá,2927408,Salvador,1
12356,3553005,TAGUAÍ,3504503,Avaré,1
11681,3203346,Marechal Floriano,3205069,Venda Nova do Imigrante,1
514,1505908,Porto de Moz,1500503,Almeirim,2
7495,2900801,ALCOBAÇA,2915601,ITAMARAJU,1
19920,5222054,VICENTINÓPOLIS,5208707,Goiânia,1
16765,4219101,VARGEÃO,4213401,Ponte Serrada,1
5774,2610806,Pedra,2610905,Pesqueira,1
18547,4321105,TAPES,4321105,Tapes,2
3482,2313708,UMARI,2305407,Icó,2
7771,2923605,PARAMIRIM,2923605,Paramirim,2
15387,4102703,BARRA DO JACARÉ,4113700,Londrina,1
6373,2705408,MONTEIRÓPOLIS,2708006,Santana do Ipanema,4
9757,3136603,Nova União,3131703,Itabira,2
9323,3141900,MINDURI,3120805,Cruzília,1
1047,1701051,Angico,1702109,Araguaína,3
19654,5219456,Santa Rita do Novo Destino,5205406,Ceres,1
4070,2413508,SERRINHA,2403251,PARNAMIRIM,1
13320,3552700,TABATINGA,3533502,NOVO HORIZONTE,1
8190,2930204,SENTO SÉ,2930204,Sento Sé,1
2580,2209807,São Gonçalo do Piauí,2203909,Floriano,1
13109,3525904,Jundiaí,3525904,Jundiaí,9
11275,3169000,Tocantins,3169901,Ubá,5
11242,3111804,CANÁPOLIS,3169604,TUPACIGUARA,1
8632,3115102,Cássia,3106200,Belo Horizonte,1
8919,3109006,BRUMADINHO,3106705,Betim,4
11988,3301405,Conceição de Macabu,3304557,Rio de Janeiro,1
15217,4115457,MARQUINHO,4109401,Guarapuava,1
3260,2309409,NOVO ORIENTE,2304103,Crateús,5
11918,3303401,Nova Friburgo,3303401,Nova Friburgo,7
6651,2805703,Propriá,2805703,Propriá,5
12104,3302502,Magé,3305802,Teresópolis,2
11391,3138203,Lavras,3170701,Varginha,3
8665,3124005,Ervália,3106200,Belo Horizonte,1
4338,2413409,Serra Negra do Norte,2408102,Natal,2
11152,3110806,CAMPANÁRIO,3168606,TEÓFILO OTONI,5
6377,2706109,OURO BRANCO,2708006,SANTANA DO IPANEMA,4
3595,2307106,JARDIM,2307304,JUAZEIRO DO NORTE,4
4130,2404606,IELMO MARINHO,2407104,Macaíba,1
14598,4101804,ARAUCÁRIA,4101804,Araucária,4
9066,3111200,CAMPO BELO,3111200,Campo Belo,4
16066,4210803,Meleiro,4201406,Araranguá,3
3088,2210805,Simplício Mendes,2211001,Teresina,2
2709,2206100,MATIAS OLÍMPIO,2207702,Parnaíba,1
4263,2404606,Ielmo Marinho,2408102,Natal,6
8651,3119302,Coromandel,3106200,Belo Horizonte,2
17507,4309001,GIRUÁ,4309001,Giruá,2
13755,3529401,Mauá,3547809,Santo André,4
2275,2106607,MATÕES,2112209,Timon,3
18117,4321600,Tramandaí,4314902,Porto Alegre,2
12820,3534757,Ouroeste,3515509,Fernandópolis,5
7363,2914000,IPIRÁ,2914000,Ipirá,3
8156,2901106,AMÉLIA RODRIGUES,2929503,São Sebastião do Passé,1
15682,4105607,CIDADE GAÚCHA,4118006,PARAÍSO DO NORTE,1
7078,2903409,BELMONTE,2910727,Eunápolis,1
1322,1711506,JAÚ DO TOCANTINS,1716604,Peixe,1
1487,1721208,Tocantinópolis,1721000,Palmas,4
18893,5005806,NIOAQUE,5005806,Nioaque,1
11632,3205150,VILA PAVÃO,3203908,Nova Venécia,3
1934,2102309,Buriti Bravo,2109106,Presidente Dutra,1
6733,2903904,Bom Jesus da Lapa,2903201,Barreiras,2
12045,3305802,Teresópolis,3304557,Rio de Janeiro,3
18220,4310538,ITAARA,4316907,Santa Maria,7
5284,2516904,UIRAÚNA,2516904,Uiraúna,1
3863,2312205,SANTA QUITÉRIA,2312908,Sobral,4
7739,2920106,MAIRI,2922102,Mundo Novo,1
13249,3532504,NEVES PAULISTA,3530300,Mirassol,1
8613,3111200,Campo Belo,3106200,Belo Horizonte,2
18759,5004908,Jaraguari,5002704,Campo Grande,6
8760,3143500,Morada Nova de Minas,3106200,Belo Horizonte,1
15133,4115853,MERCEDES,4108304,Foz do Iguaçu,1
17582,4317806,SANTO AUGUSTO,4310207,Ijuí,3
14183,3537008,Pedregulho,3550308,São Paulo,1
209,1200054,ASSIS BRASIL,1200401,Rio Branco,2
4153,2400505,Alexandria,2408003,Mossoró,2
18725,5007554,SANTA RITA DO PARDO,5002308,Brasilândia,1
19440,5105150,Juína,5107958,Tangará da Serra,1
2087,2102002,Bom Jardim,2111300,São Luís,3
17222,4313441,NOVO TIRADENTES,4304705,Carazinho,1
17691,4321303,Taquari,4312401,Montenegro,1
7194,2930501,SERRINHA,2910800,Feira de Santana,4
19945,5214051,MUNDO NOVO,5208905,GOIÁS,2
17424,4316600,SANANDUVA,4307005,Erechim,1
19840,5213103,Mineiros,5208707,Goiânia,5
19813,5210406,ITABERAÍ,5208707,Goiânia,3
15819,4118600,PAULA FREITAS,4119905,Ponta Grossa,1
15894,4120002,PORECATU,4122404,ROLÂNDIA,2
4632,2505402,DESTERRO,2504009,Campina Grande,1
8368,3143500,MORADA NOVA DE MINAS,3100203,ABAETÉ,2
14886,4109658,HONÓRIO SERPA,4106506,Coronel Vivida,1
995,1508084,Tucumã,1508407,Xinguara,2
15636,4125704,São Miguel do Iguaçu,4115804,Medianeira,1
16982,4215406,SALTO VELOSO,4219309,VIDEIRA,5
5246,2514206,SÃO JOSÉ DA LAGOA TAPADA,2516201,Sousa,6
16402,4201406,Araranguá,4205407,Florianópolis,4
12966,3543253,RIBEIRÃO GRANDE,3522406,Itapeva,3
3835,2305001,GUARACIABA DO NORTE,2312908,Sobral,3
3486,2301802,Baixio,2305506,Iguatu,1
19657,5221700,URUANA,5205406,CERES,4
13931,3540309,PONTES GESTAL,3549805,São José do Rio Preto,2
6449,2801504,CARMÓPOLIS,2800308,ARACAJU,5
5015,2500106,ÁGUA BRANCA,2510808,PATOS,4
12707,3522158,Itaóca,3510203,Capão Bonito,1
5258,2504850,COXIXOLA,2516300,SUMÉ,1
8534,3105905,Barroso,3105608,Barbacena,4
11889,3301801,ENGENHEIRO PAULO DE FRONTIN,3302809,Mendes,1
10099,3124203,ESPERA FELIZ,3139409,Manhuaçu,2
14508,3544806,SALES,3556008,Urupês,1
19499,5208103,FORMOSO,5201108,Anápolis,1
10400,3130606,INCONFIDENTES,3146008,Ouro Fino,2
15695,4110300,INAJÁ,4118105,Paranacity,1
10372,3161007,SÃO DOMINGOS DO PRATA,3144706,Nova Era,1
10063,3165305,SÃO VICENTE DE MINAS,3138203,Lavras,1
14284,3556800,Viradouro,3550308,São Paulo,1
15169,4121604,RENASCENÇA,4108403,FRANCISCO BELTRÃO,6
5305,2616506,XEXÉU,2600401,Água Preta,1
9485,3100807,Aguanil,3126109,Formiga,1
6833,2904704,BUERAREMA,2904704,Buerarema,1
14726,4105409,CHOPINZINHO,4104808,Cascavel,1
5832,2601805,Betânia,2611606,Recife,1
8195,2930402,SERRA PRETA,2930402,Serra Preta,1
11250,3103702,Araponga,3169901,Ubá,1
18273,4315057,PORTO MAUÁ,4317202,Santa Rosa,5
8901,3148004,Patos de Minas,3106211,Belo Horizonte,1
6398,2700201,Anadia,2708600,São Miguel dos Campos,2
4775,2506905,ITABAIANA,2506905,Itabaiana,5
16860,4211652,NOVO HORIZONTE,4216909,SÃO LOURENÇO DO OESTE,3
3515,2305902,Ipueiras,2305803,Ipu,1
9264,3168804,TIRADENTES,3118304,Conselheiro Lafaiete,1
18922,5006903,PORTO MURTINHO,5006903,Porto Murtinho,1
12601,3522109,Itanhaém,3509502,Campinas,1
3186,2309102,MULUNGU,2302107,BATURITÉ,4
17624,4322509,VACARIA,4311304,LAGOA VERMELHA,1
13011,3524303,Jaboticabal,3524303,Jaboticabal,4
12279,3501707,AMÉRICO BRASILIENSE,3503208,Araraquara,7
3833,2304707,GRANJA,2312908,Sobral,3
3837,2305308,IBIAPINA,2312908,Sobral,2
1354,1720903,TAGUATINGA,1720903,Taguatinga,1
9325,3102407,ALVORADA DE MINAS,3120904,Curvelo,1
17210,4309126,GRAMADO DOS LOUREIROS,4304705,Carazinho,4
16192,4207601,IPIRA,4203907,Capinzal,2
7131,2913804,Ipecaetá,2910800,Feira de Santana,6
4673,2513158,SANTA CECÍLIA,2504009,CAMPINA GRANDE,5
11249,3171071,VEREDINHA,3169703,Turmalina,1
605,1505064,Novo Repartimento,1501402,Belém,1
932,1508159,URUARÁ,1506807,Santarém,1
2922,2202117,CAMPO ALEGRE DO FIDALGO,2211001,Teresina,1
464,1400407,NORMANDIA,1400050,Alto Alegre,1
13493,3528601,MANDURI,3538808,PIRAJU,4
16113,4210001,LUIZ ALVES,4202404,Blumenau,3
17075,4312807,NOVA ARAÇÁ,4302105,Bento Gonçalves,2
7407,2930808,SOUTO SOARES,2914604,Irecê,2
18773,5007109,Ribas do Rio Pardo,5002704,Campo Grande,7
19127,5103304,Comodoro,5103403,Cuiabá,2
638,1507508,São João do Araguaia,1501402,Belém,1
650,1508308,Viseu,1501402,Belém,2
12047,3306008,Três Rios,3304557,Rio de Janeiro,2
2861,2207934,Pedro Laurentino,2210607,São Raimundo Nonato,2
2228,2111029,SÃO JOÃO DO CARÚ,2111300,São Luís,2
10377,3157708,SANTA JULIANA,3145000,Nova Ponte,1
20315,5209804,HIDROLINA,5221601,Uruaçu,5
15401,4106100,CONSELHEIRO MAIRINCK,4113700,Londrina,1
18854,5007950,TACURU,5003702,Dourados,2
974,1503804,JACUNDÁ,1508100,TUCURUÍ,2
11271,3165701,SENADOR FIRMINO,3169901,Ubá,4
414,1300508,BARREIRINHA,1303403,PARINTINS,4
5313,2602001,BODOCÓ,2601102,Araripina,2
2491,2206670,MORRO DO CHAPÉU DO PIAUÍ,2203701,Esperantina,1
14455,3532306,Natividade da Serra,3554102,Taubaté,5
1629,2109502,RIACHÃO,2102804,Carolina,2
11910,3305752,TANGUÁ,3303302,Niterói,2
19740,5202502,ARUANÃ,5208707,Goiânia,2
8399,3159506,SANTA RITA DO ITUETO,3101102,Aimorés,2
2894,2201002,Arraial,2211001,Teresina,2
19704,5219605,SANTA TEREZA DE GOIÁS,5208103,Formoso,1
2047,2111953,SUCUPIRA DO RIACHÃO,2111102,SÃO JOÃO DOS PATOS,3
9452,3168200,TAPIRAÍ,3122306,Divinópolis,2
2406,2201606,BENEDITINOS,2202208,CAMPO MAIOR,1
3064,2209658,SÃO FRANCISCO DE ASSIS DO PIAUÍ,2211001,Teresina,1
1454,1717909,Ponte Alta do Tocantins,1721000,Palmas,5
8294,2908804,CONTENDAS DO SINCORÁ,2933307,Vitória da Conquista,1
1160,1714203,NATIVIDADE,1707009,DIANÓPOLIS,4
3012,2206670,MORRO DO CHAPÉU DO PIAUÍ,2211001,Teresina,2
2106,2103109,CEDRAL,2111300,São Luís,2
16789,4212700,PETROLÂNDIA,4214805,RIO DO SUL,5
4236,2401404,BAÍA FORMOSA,2408102,Natal,3
6727,2912400,IBIPEBA,2903003,Barra do Mendes,1
10464,3147303,PARAISÓPOLIS,3147303,Paraisópolis,1
10467,3109907,CAETANÓPOLIS,3147402,Paraopeba,1
2381,2203206,Curimatá,2201903,Bom Jesus,2
10048,3120201,CRISTAIS,3138203,Lavras,1
4373,2414506,UMARIZAL,2409308,Patu,1
18012,4307708,Esteio,4314902,Porto Alegre,2
12945,3543253,Ribeirão Grande,3522307,Itapetininga,1
5328,2600609,Alagoinha,2601201,Arcoverde,2
6328,2707503,Porto Real do Colégio,2706703,Penedo,2
556,1500800,Ananindeua,1501402,Belém,7
2433,2203602,ELISEU MARTINS,2202307,CANTO DO BURITI,1
4366,2404002,FRUTUOSO GOMES,2409308,Patu,1
1524,2100600,AMARANTE DO MARANHÃO,2100600,Amarante do Maranhão,2
17749,4306551,DOM PEDRO DE ALCÂNTARA,4313508,OSÓRIO,1
19339,5101852,BOM JESUS DO ARAGUAIA,5107602,Rondonópolis,1
15302,4102703,BARRA DO JACARÉ,4111803,Jacarezinho,3
7645,2917508,JACOBINA,2918407,Juazeiro,2
4159,2401107,Areia Branca,2408003,Mossoró,6
5579,2600708,ALIANÇA,2606200,Goiana,1
20331,5218607,RIALMA,5221601,Uruaçu,1
451,1302207,Juruá,1304203,Tefé,4
2354,2205458,JOCA MARQUES,2201200,BARRAS,1
382,1303007,Nhamundá,1302603,Manaus,3
19794,5208400,Goianápolis,5208707,Goiânia,2
10483,3126307,FORTALEZA DE MINAS,3147907,Passos,4
7707,2933059,VÁRZEA DA ROÇA,2920106,Mairi,1
16296,4217758,Sul Brasil,4204202,Chapecó,5
14117,3523206,Itararé,3550308,São Paulo,2
7968,2919157,Lapão,2927408,Salvador,1
5343,2614808,Tacaratu,2601201,Arcoverde,2
791,1503705,Itupiranga,1504208,Marabá,6
1186,1704105,Centenário,1709302,Guaraí,1
2293,2112605,URBANO SANTOS,2112605,Urbano Santos,2
5166,2516102,SOLEDADE,2513406,SANTA LUZIA,1
5858,2605004,Cupira,2611606,Recife,1
14599,4106209,CONTENDA,4101804,Araucária,3
8656,3120805,Cruzília,3106200,Belo Horizonte,1
12338,3504206,AURIFLAMA,3504206,Auriflama,1
5101,2502300,BOM SUCESSO,2512101,POMBAL,1
13768,3520400,ILHABELA,3548500,Santos,1
16382,4217808,TAIÓ,4204806,CURITIBANOS,1
4278,2406304,Lagoa de Pedras,2408102,Natal,3
13246,3524501,JACI,3530300,Mirassol,2
13724,3546306,SANTA CRUZ DAS PALMEIRAS,3546306,Santa Cruz das Palmeiras,2
1157,1705607,CONCEIÇÃO DO TOCANTINS,1707009,DIANÓPOLIS,3
3872,2313609,UBAJARA,2312908,Sobral,3
3790,2311231,Potiretama,2311801,Russas,2
4140,2409902,Pendências,2407203,Macau,3
7889,2906303,Canavieiras,2927408,Salvador,1
7759,2916500,ITAPICURU,2923100,Olindina,1
10650,3159209,Santa Rita de Caldas,3151800,Poços de Caldas,4
7966,2918407,Juazeiro,2927408,Salvador,5
14850,4112603,JARDIM OLINDA,4105904,Colorado,2
14965,4110706,Irati,4106902,Curitiba,3
19303,5106505,POCONÉ,5106505,Poconé,2
882,1506583,Santa Maria das Barreiras,1506138,Redenção,4
8752,3142700,Montalvânia,3106200,Belo Horizonte,1
17464,4300570,ALTO FELIZ,4308102,Feliz,1
4760,2512747,Riachão,2506301,Guarabira,4
15483,4117404,OURIZONA,4114104,Mandaguaçu,1
19886,5218904,Rubiataba,5208707,Goiânia,1
18376,4311718,Maçambara,4318002,São Borja,1
16119,4212809,BALNEÁRIO PIÇARRAS,4202404,Blumenau,1
17326,4316303,ROQUE GONZALES,4305207,Cerro Largo,3
2955,2203503,Elesbão Veloso,2211001,Teresina,4
13860,3501202,ÁLVARES FLORENCE,3549805,São José do Rio Preto,2
7027,2908101,COCOS,2909109,Coribe,1
5864,2605608,Flores,2611606,Recife,1
11667,3202900,Itarana,3205002,Serra,1
12438,3523503,Itatinga,3506003,Bauru,2
12341,3502200,ANGATUBA,3504503,Avaré,1
3365,2304202,Crato,2304400,Fortaleza,4
14610,4108320,Francisco Alves,4102000,Assis Chateaubriand,1
19257,5102850,Castanheira,5105150,Juína,4
15225,4121752,RESERVA DO IGUAÇU,4109401,GUARAPUAVA,4
5407,2604403,CHÃ DE ALEGRIA,2604007,CARPINA,1
11341,3170206,UBERLÂNDIA,3170206,Uberlândia,9
4455,2406304,LAGOA DE PEDRAS,2411502,Santo Antônio,2
1535,2100477,ALTO ALEGRE DO PINDARÉ,2101202,Bacabal,1
641,1507805,Senador José Porfírio,1501402,Belém,1
9601,3163300,SÃO JOSÉ DO DIVINO,3127701,Governador Valadares,3
15910,4112801,Joaquim Távora,4124103,Santo Antônio da Platina,2
8730,3138609,Lima Duarte,3106200,Belo Horizonte,1
13911,3532843,NOVA CANAÃ PAULISTA,3549805,São José do Rio Preto,1
13000,3540606,Porto Feliz,3523909,Itu,3
8736,3139508,Manhumirim,3106200,Belo Horizonte,1
1232,1716208,PARANÃ,1709500,GURUPI,2
19226,5104526,IPIRANGA DO NORTE,5103502,Diamantino,1
558,1500909,Augusto Corrêa,1501402,Belém,1
5589,2616308,VICÊNCIA,2606200,Goiana,1
9158,3104403,Argirita,3115300,Cataguases,1
10602,3112802,CAPITÓLIO,3151503,Piumhi,3
14299,3511102,Catanduva,3550320,São Paulo,1
9257,3156106,RITÁPOLIS,3118304,Conselheiro Lafaiete,1
8978,3153707,Quartel Geral,3107406,Bom Despacho,2
16400,4201109,ANITÁPOLIS,4205407,Florianópolis,3
7702,2912509,IBIPITANGA,2919801,Macaúbas,2
17302,4315172,PROTÁSIO ALVES,4305108,Caxias do Sul,2
10404,3100401,ACAIACA,3146107,OURO PRETO,2
11829,3301405,CONCEIÇÃO DE MACABU,3301405,Conceição de Macabu,1
10715,3156452,ROSÁRIO DA LIMEIRA,3152105,Ponte Nova,1
8462,3131505,IPUIÚNA,3102605,Andradas,1
15735,4124905,São João do Caiuá,4118402,Paranavaí,5
20137,5221502,TURVÂNIA,5215702,Palmeiras de Goiás,1
6619,2802601,GRACHO CARDOSO,2804607,NOSSA SENHORA DAS DORES,2
6393,2700508,Barra de Santo Antônio,2708501,São Luís do Quitunde,2
2513,2201309,BARREIRAS DO PIAUÍ,2203909,Floriano,1
10076,3151701,POÇO FUNDO,3139003,Machado,1
3301,2308401,MISSÃO VELHA,2304202,Crato,1
7052,2926657,RIBEIRÃO DO LARGO,2910404,Encruzilhada,1
3669,2309102,MULUNGU,2307650,Maracanaú,1
187,1200708,XAPURI,1200104,BRASILÉIA,3
16966,4218806,TURVO,4218806,Turvo,1
2519,2202109,CAMPINAS DO PIAUÍ,2203909,Floriano,1
8572,3102803,Andrelândia,3106200,Belo Horizonte,2
3998,2408508,OURO BRANCO,2402006,CAICÓ,4
7108,2906808,CANSANÇÃO,2910800,Feira de Santana,1
5822,2600708,Aliança,2611606,Recife,1
13212,3538808,Piraju,3529005,Marília,3
20055,5210604,ITAGUARU,5211800,Jaraguá,1
17446,4320008,SAPUCAIA DO SUL,4307708,Esteio,1
6637,2800100,AMPARO DE SÃO FRANCISCO,2805703,PROPRIÁ,4
19364,5107180,RIBEIRÃO CASCALHEIRA,5107602,Rondonópolis,1
14166,3533502,Novo Horizonte,3550308,São Paulo,2
6577,2805802,RIACHÃO DO DANTAS,2803500,Lagarto,5
16901,4217204,SÃO MIGUEL DO OESTE,4217204,São Miguel do Oeste,6
12013,3303401,Nova Friburgo,3304557,Rio de Janeiro,4
19699,5220702,SÍTIO D'ABADIA,5208004,Formosa,3
6253,2707404,Porto de Pedras,2704302,Maceió,5
8332,2921450,Mirante,2933307,Vitória da Conquista,3
16376,4213708,POUSO REDONDO,4204806,CURITIBANOS,1
8779,3147006,Paracatu,3106200,Belo Horizonte,4
20129,5215231,NOVO GAMA,5215231,Novo Gama,1
3592,2305506,Iguatu,2307304,Juazeiro do Norte,2
15020,4120804,Quatro Barras,4106902,Curitiba,3
14430,3539004,PIRANGI,3553708,TAQUARITINGA,1
14675,4114005,MAMBORÊ,4104303,Campo Mourão,5
11149,3105202,BANDEIRA,3168606,Teófilo Otoni,2
14373,3509452,CAMPINA DO MONTE ALEGRE,3552205,Sorocaba,2
11509,3203106,Jerônimo Monteiro,3201209,Cachoeiro de Itapemirim,2
15047,4127007,Teixeira Soares,4106902,Curitiba,1
19664,5204953,CAMPOS VERDES,5206404,Crixás,2
6245,2706505,Passo de Camaragibe,2704302,Maceió,5
17578,4314308,PEJUÇARA,4310207,Ijuí,1
16004,4111555,IVATÉ,4128104,UMUARAMA,5
16887,4210506,Maravilha,4217204,São Miguel do Oeste,3
3163,2301208,ARACOIABA,2301208,Aracoiaba,2
18964,5107180,Ribeirão Cascalheira,5100201,Água Boa,3
19628,5206602,CUMARI,5205109,CATALÃO,4
205,1200609,Tarauacá,1200302,Feijó,2
8562,3100906,Águas Formosas,3106200,Belo Horizonte,1
18182,4301206,Arroio do Tigre,4316808,Santa Cruz do Sul,1
6321,2702306,CORURIPE,2706703,Penedo,1
10533,3131604,Iraí de Minas,3148103,Patrocínio,2
8240,2911501,GONGOGI,2932200,Ubaitaba,1
5387,2614204,Sirinhaém,2602902,Cabo de Santo Agostinho,1
676,1501600,Bonito,1502202,Capanema,4
7351,2915106,Itagi,2913903,Ipiaú,1
8380,3144359,NAQUE,3100500,Açucena,1
4785,2514453,SÃO JOSÉ DOS RAMOS,2506905,ITABAIANA,4
365,1301654,GUAJARÁ,1302603,Manaus,2
16700,4205357,FLOR DO SERTÃO,4210506,Maravilha,2
12728,3511102,CATANDUVA,3511102,Catanduva,6
10316,3103108,ANTÔNIO PRADO DE MINAS,3143906,Muriaé,5
2832,2205565,LAGOA DO BARRO DO PIAUÍ,2210003,São João do Piauí,2
8021,2927507,Santa Bárbara,2927408,Salvador,1
7510,2912301,Ibicuí,2916401,Itapetinga,1
14292,3504503,Avaré,3550313,São Paulo,1
4663,2512101,Pombal,2504009,Campina Grande,1
6330,2708808,São Sebastião,2706703,Penedo,2
6520,2802106,Estância,2802106,Estância,6
14046,3508702,Caconde,3550308,São Paulo,1
7341,2900603,Aiquara,2913903,Ipiaú,1
13209,3535507,Paraguaçu Paulista,3529005,Marília,2
11106,3147402,PARAOPEBA,3167202,SETE LAGOAS,6
5641,2609204,MARAIAL,2607208,Ipojuca,1
8537,3113206,Carandaí,3105608,Barbacena,4
17015,4311106,JAGUARI,4300406,ALEGRETE,1
5186,2504108,CARRAPATEIRA,2514503,São José de Piranhas,1
11564,3204351,RIO BANANAL,3201506,Colatina,1
19441,5106232,Nova Olímpia,5107958,Tangará da Serra,3
7723,2924801,PIRITIBA,2921203,Miguel Calmon,1
14511,3527306,LOUVEIRA,3556206,VALINHOS,1
3985,2400109,ACARI,2402006,CAICÓ,2
1860,2105922,LAGOA DO MATO,2107902,Passagem Franca,1
7787,2910750,FÁTIMA,2924009,Paulo Afonso,1
121,1100338,NOVA MAMORÉ,1100205,Porto Velho,2
1261,1708304,Goianorte,1713205,Miracema do Tocantins,1
5093,2505204,CUITEGI,2511608,Pilões,1
12107,3305901,TRAJANO DE MORAES,3305901,Trajano de Moraes,1
8515,3102001,ALTEROSA,3104304,Areado,1
10592,3152131,PONTO CHIQUE,3151206,Pirapora,3
13178,3506300,BERNARDINO DE CAMPOS,3529005,Marília,1
14433,3556909,VISTA ALEGRE DO ALTO,3553708,TAQUARITINGA,1
15092,4103024,Boa Esperança do Iguaçu,4107207,Dois Vizinhos,3
8140,2907400,CATOLÂNDIA,2928901,São Desidério,2
233,1200385,PLÁCIDO DE CASTRO,1200450,Senador Guiomard,1
6046,2615706,TRIUNFO,2613909,Serra Talhada,4
8788,3148004,Patos de Minas,3106200,Belo Horizonte,4
18689,4313656,PALMARES DO SUL,4323002,Viamão,3
15452,4121901,RIBEIRÃO DO PINHAL,4113700,Londrina,1
17043,4310579,ITAPUCA,4301404,Arvorezinha,1
10983,3162500,São João Del Rei,3162500,São João Del Rei,6
15276,4101853,ARIRANHA DO IVAÍ,4111506,Ivaiporã,5
15988,4119202,PINHALÃO,4127809,Tomazina,1
13073,3505203,Bariri,3525300,Jaú,3
4329,2412500,São Miguel,2408102,Natal,1
16215,4204004,CATANDUVAS,4204202,Chapecó,1
1394,1706001,COUTO MAGALHÃES,1721000,Palmas,1
20259,5205703,CÓRREGO DO OURO,5220108,São Luís de Montes Belos,3
13933,3540804,POTIRENDABA,3549805,São José do Rio Preto,7
729,1507409,SÃO FRANCISCO DO PARÁ,1502400,Castanhal,6
19543,5220157,SÃO LUÍZ DO NORTE,5201108,Anápolis,1
15617,4127304,TERRA RICA,4115200,Maringá,1
10084,3140852,MATIAS CARDOSO,3139300,Manga,2
4115,2408805,PARAZINHO,2405801,João Câmara,2
1345,1718204,PORTO NACIONAL,1718204,Porto Nacional,3
11726,3203205,Linhares,3205309,Vitória,5
9358,3167103,SERRO,3120904,Curvelo,1
7393,2914604,Irecê,2914604,Irecê,6
20040,5209101,GOIATUBA,5211503,Itumbiara,3
2889,2200608,Angical do Piauí,2211001,Teresina,4
11903,3303302,Niterói,3303302,Niterói,9
8586,3106705,Betim,3106200,Belo Horizonte,4
11063,3156007,RIO VERMELHO,3167103,SERRO,2
4960,2515609,SERRA DA RAIZ,2507507,João Pessoa,1
10698,3142106,MIRADOURO,3152105,Ponte Nova,1
13524,3539806,POÁ,3539806,Poá,2
10354,3144102,MUZAMBINHO,3144102,Muzambinho,2
866,1505601,PEIXE-BOI,1505601,Peixe-Boi,1
17997,4305173,CERRO GRANDE DO SUL,4314902,Porto Alegre,2
14932,4105508,Cianorte,4106902,Curitiba,3
7628,2901353,ANDORINHA,2918407,Juazeiro,1
17246,4321006,TAPERA,4304705,Carazinho,3
18748,5003207,Corumbá,5002704,Campo Grande,7
10200,3170651,Vargem Grande do Rio Pardo,3142908,Monte Azul,1
447,1301407,Eirunepé,1304203,Tefé,2
2077,2101400,Balsas,2111300,São Luís,3
12676,3552403,Sumaré,3509502,Campinas,5
2009,2103158,CENTRO DO GUILHERME,2110039,Santa Luzia do Paruá,1
3132,2208601,PRATA DO PIAUÍ,2211308,VALENÇA DO PIAUÍ,2
8354,2931806,Tremedal,2933307,Vitória da Conquista,5
11413,3169307,Três Corações,3170701,Varginha,4
8844,3160504,SANTO ANTÔNIO DO RIO ABAIXO,3106200,Belo Horizonte,1
9851,3157104,SALTO DA DIVISA,3134707,Jacinto,1
13593,3509106,Caiuá,3541505,Presidente Venceslau,4
13126,3546207,SANTA CRUZ DA CONCEIÇÃO,3526704,Leme,3
10005,3158607,SANTANA DO DESERTO,3136702,Juiz de Fora,5
14324,3551009,São Vicente,3550345,São Paulo,1
2192,2108454,PERITORÓ,2111300,São Luís,1
18835,5004502,ITAPORÃ,5003702,Dourados,7
19142,5104526,IPIRANGA DO NORTE,5103403,Cuiabá,1
11196,3150000,PESCADOR,3168606,Teófilo Otoni,3
19144,5104559,ITAÚBA,5103403,Cuiabá,1
12894,3518305,GUARAREMA,3518800,Guarulhos,1
19035,5108600,VILA RICA,5101803,Barra do Garças,2
2698,2202539,Caraúbas do Piauí,2207702,Parnaíba,5
3536,2313559,TURURU,2306306,ITAPAGÉ,1
1976,2102325,BURITICUPU,2109908,SANTA INÊS,1
7102,2904050,BONITO,2910800,Feira de Santana,1
4499,2412559,SÃO MIGUEL DO GOSTOSO,2414407,Touros,2
2825,2201988,BREJO DO PIAUÍ,2210003,São João do Piauí,1
268,1300102,ANORI,1301209,COARI,1
12880,3527207,LORENA,3518404,Guaratinguetá,3
5665,2607307,IPUBI,2607307,Ipubi,2
2899,2201200,Barras,2211001,Teresina,5
10087,3162450,SÃO JOÃO DAS MISSÕES,3139300,Manga,1
14244,3549904,São José dos Campos,3550308,São Paulo,4
7979,2920700,Maraú,2927408,Salvador,1
4703,2504306,CATOLÉ DO ROCHA,2504306,Catolé do Rocha,3
561,1501303,Barcarena,1501402,Belém,3
12957,3521705,Itaberá,3522406,Itapeva,7
10281,3146552,PAI PEDRO,3143302,Montes Claros,2
13323,3544905,SALES OLIVEIRA,3533601,Nuporanga,1
19474,5206701,DAMIANÓPOLIS,5200803,Alvorada do Norte,1
17479,4310850,Jaboticaba,4308508,Frederico Westphalen,1
9173,3101201,AIURUOCA,3115508,Caxambu,3
15488,4114302,MANDIRITUBA,4114302,Mandirituba,1
